filename,duration,totalBusyTime
.\TestInstances\c2\exp2_1200_1200_20_3.txt,505,20097
.\TestInstances\c2\exp2_1200_1200_20_4.txt,470,20290
.\TestInstances\c2\exp2_1200_1200_20_5.txt,479,18961
.\TestInstances\c2\exp2_1200_1200_5_1.txt,484,7636
.\TestInstances\c2\exp2_1200_1200_5_2.txt,456,7466
.\TestInstances\c2\exp2_1200_1200_5_3.txt,443,7919
.\TestInstances\c2\exp2_1200_1200_5_4.txt,487,8123
.\TestInstances\c2\exp2_1200_1200_5_5.txt,491,7290
.\TestInstances\c2\exp2_1600_1600_10_1.txt,536,17217
.\TestInstances\c2\exp2_1600_1600_10_2.txt,526,17065
.\TestInstances\c2\exp2_1600_1600_10_3.txt,542,16737
.\TestInstances\c2\exp2_1600_1600_10_4.txt,533,16110
.\TestInstances\c2\exp2_1600_1600_10_5.txt,535,18458
.\TestInstances\c2\exp2_1600_1600_20_1.txt,544,24688
.\TestInstances\c2\exp2_1600_1600_20_2.txt,539,25297
.\TestInstances\c2\exp2_1600_1600_20_3.txt,542,30103
.\TestInstances\c2\exp2_1600_1600_20_4.txt,545,27368
.\TestInstances\c2\exp2_1600_1600_20_5.txt,557,26502
.\TestInstances\c2\exp2_1600_1600_5_1.txt,503,10351
.\TestInstances\c2\exp2_1600_1600_5_2.txt,570,11798
.\TestInstances\c2\exp2_1600_1600_5_3.txt,570,11447
.\TestInstances\c2\exp2_1600_1600_5_4.txt,565,10887
.\TestInstances\c2\exp2_1600_1600_5_5.txt,581,11541
.\TestInstances\c2\exp2_2000_2000_10_1.txt,586,21778
.\TestInstances\c2\exp2_2000_2000_10_2.txt,598,19646
.\TestInstances\c2\exp2_2000_2000_10_3.txt,620,21747
.\TestInstances\c2\exp2_2000_2000_10_4.txt,614,20452
.\TestInstances\c2\exp2_2000_2000_10_5.txt,594,21383
.\TestInstances\c2\exp2_2000_2000_20_1.txt,617,33996
.\TestInstances\c2\exp2_2000_2000_20_2.txt,621,36651
.\TestInstances\c2\exp2_2000_2000_20_3.txt,588,35490
.\TestInstances\c2\exp2_2000_2000_20_4.txt,601,36510
.\TestInstances\c2\exp2_2000_2000_20_5.txt,614,33141
.\TestInstances\c2\exp2_2000_2000_5_1.txt,637,14233
.\TestInstances\c2\exp2_2000_2000_5_2.txt,626,14717
.\TestInstances\c2\exp2_2000_2000_5_3.txt,620,14392
.\TestInstances\c2\exp2_2000_2000_5_4.txt,570,13953
.\TestInstances\c2\exp2_2000_2000_5_5.txt,623,13523
.\TestInstances\c2\exp2_2400_2400_10_1.txt,664,25977
.\TestInstances\c2\exp2_2400_2400_10_2.txt,685,24721
.\TestInstances\c2\exp2_2400_2400_10_3.txt,667,25900
.\TestInstances\c2\exp2_2400_2400_10_4.txt,665,25305
.\TestInstances\c2\exp2_2400_2400_10_5.txt,699,26255
.\TestInstances\c2\exp2_2400_2400_20_1.txt,696,41000
.\TestInstances\c2\exp2_2400_2400_20_2.txt,690,38893
.\TestInstances\c2\exp2_2400_2400_20_3.txt,698,39769
.\TestInstances\c2\exp2_2400_2400_20_4.txt,699,40727
.\TestInstances\c2\exp2_2400_2400_20_5.txt,695,40629
.\TestInstances\c2\exp2_2400_2400_5_1.txt,738,16132
.\TestInstances\c2\exp2_2400_2400_5_2.txt,716,18578
.\TestInstances\c2\exp2_2400_2400_5_3.txt,701,17656
.\TestInstances\c2\exp2_2400_2400_5_4.txt,712,18375
.\TestInstances\c2\exp2_2400_2400_5_5.txt,722,19056
.\TestInstances\c2\exp2_800_800_10_1.txt,428,7377
.\TestInstances\c2\exp2_800_800_10_2.txt,382,8302
.\TestInstances\c2\exp2_800_800_10_3.txt,386,7393
.\TestInstances\c2\exp2_800_800_10_4.txt,393,7904
.\TestInstances\c2\exp2_800_800_10_5.txt,384,8767
.\TestInstances\c2\exp2_800_800_20_1.txt,390,13817
.\TestInstances\c2\exp2_800_800_20_2.txt,376,13073
.\TestInstances\c2\exp2_800_800_20_3.txt,392,13849
.\TestInstances\c2\exp2_800_800_20_4.txt,383,13693
.\TestInstances\c2\exp2_800_800_20_5.txt,388,12862
.\TestInstances\c2\exp2_800_800_5_1.txt,418,5273
.\TestInstances\c2\exp2_800_800_5_2.txt,395,5423
.\TestInstances\c2\exp2_800_800_5_3.txt,429,4720
.\TestInstances\c2\exp2_800_800_5_4.txt,413,5347
.\TestInstances\c2\exp2_800_800_5_5.txt,398,5040
.\TestInstances\c3\exp2_1000_1000_40_1.txt,414,27806
.\TestInstances\c3\exp2_1000_1000_40_2.txt,419,27602
.\TestInstances\c3\exp2_1000_1000_40_3.txt,414,28386
.\TestInstances\c3\exp2_1000_1000_40_4.txt,423,28018
.\TestInstances\c3\exp2_1000_1000_40_5.txt,417,27226
.\TestInstances\c3\exp2_1000_1000_80_1.txt,434,50783
.\TestInstances\c3\exp2_1000_1000_80_2.txt,447,53781
.\TestInstances\c3\exp2_1000_1000_80_3.txt,438,52509
.\TestInstances\c3\exp2_1000_1000_80_4.txt,440,48759
.\TestInstances\c3\exp2_1000_1000_80_5.txt,435,51445
.\TestInstances\c3\exp2_800_800_40_1.txt,398,20663
.\TestInstances\c3\exp2_800_800_40_2.txt,389,21958
.\TestInstances\c3\exp2_800_800_40_3.txt,385,21737
.\TestInstances\c3\exp2_800_800_40_4.txt,378,22343
.\TestInstances\c3\exp2_800_800_40_5.txt,383,21254
.\TestInstances\c3\exp2_800_800_80_1.txt,409,42469
.\TestInstances\c3\exp2_800_800_80_2.txt,409,40885
.\TestInstances\c3\exp2_800_800_80_3.txt,403,40213
.\TestInstances\c3\exp2_800_800_80_4.txt,409,43869
.\TestInstances\c3\exp2_800_800_80_5.txt,411,40435
.\TestInstances\c3\exp2_900_900_40_1.txt,387,26394
.\TestInstances\c3\exp2_900_900_40_2.txt,409,24904
.\TestInstances\c3\exp2_900_900_40_3.txt,396,26174
.\TestInstances\c3\exp2_900_900_40_4.txt,394,24894
.\TestInstances\c3\exp2_900_900_40_5.txt,398,24195
.\TestInstances\c3\exp2_900_900_80_1.txt,419,45521
.\TestInstances\c3\exp2_900_900_80_2.txt,423,44329
.\TestInstances\c3\exp2_900_900_80_3.txt,418,44722
.\TestInstances\c3\exp2_900_900_80_4.txt,418,45358
.\TestInstances\c3\exp2_900_900_80_5.txt,431,45844
.\TestInstances\d1\1000_24_1.txt,470,508094
.\TestInstances\d1\1000_24_10.txt,423,340181
.\TestInstances\d1\1000_24_2.txt,470,342109
.\TestInstances\d1\1000_24_3.txt,441,338658
.\TestInstances\d1\1000_24_4.txt,466,371651
.\TestInstances\d1\1000_24_5.txt,445,350009
.\TestInstances\d1\1000_24_6.txt,469,406121
.\TestInstances\d1\1000_24_7.txt,423,361801
.\TestInstances\d1\1000_24_8.txt,408,387487
.\TestInstances\d1\1000_24_9.txt,484,429670
.\TestInstances\d1\1000_2_1.txt,470,881052
.\TestInstances\d1\1000_2_10.txt,449,885530
.\TestInstances\d1\1000_2_2.txt,452,906523
.\TestInstances\d1\1000_2_3.txt,436,897051
.\TestInstances\d1\1000_2_4.txt,459,869114
.\TestInstances\d1\1000_2_5.txt,451,901338
.\TestInstances\d1\1000_2_6.txt,501,892521
.\TestInstances\d1\1000_2_7.txt,479,962580
.\TestInstances\d1\1000_2_8.txt,488,889648
.\TestInstances\d1\1000_2_9.txt,457,843825
.\TestInstances\d1\1000_4_1.txt,490,683865
.\TestInstances\d1\1000_4_10.txt,467,689897
.\TestInstances\d1\1000_4_2.txt,469,723991
.\TestInstances\d1\1000_4_3.txt,481,616147
.\TestInstances\d1\1000_4_4.txt,507,741072
.\TestInstances\d1\1000_4_5.txt,487,669145
.\TestInstances\d1\1000_4_6.txt,509,627357
.\TestInstances\d1\1000_4_7.txt,500,786335
.\TestInstances\d1\1000_4_8.txt,478,637978
.\TestInstances\d1\1000_4_9.txt,494,582782
.\TestInstances\d1\1000_8_1.txt,488,823274
.\TestInstances\d1\1000_8_10.txt,457,760791
.\TestInstances\d1\1000_8_2.txt,446,708170
.\TestInstances\d1\1000_8_3.txt,472,589999
.\TestInstances\d1\1000_8_4.txt,450,626778
.\TestInstances\d1\1000_8_5.txt,463,651329
.\TestInstances\d1\1000_8_6.txt,470,637857
.\TestInstances\d1\1000_8_7.txt,437,655985
.\TestInstances\d1\1000_8_8.txt,449,737238
.\TestInstances\d1\1000_8_9.txt,451,696908
.\TestInstances\d1\1000_inf_1.txt,453,221643
.\TestInstances\d1\1000_inf_10.txt,431,216522
.\TestInstances\d1\1000_inf_2.txt,454,185650
.\TestInstances\d1\1000_inf_3.txt,482,163980
.\TestInstances\d1\1000_inf_4.txt,438,218012
.\TestInstances\d1\1000_inf_5.txt,409,188439
.\TestInstances\d1\1000_inf_6.txt,438,205190
.\TestInstances\d1\1000_inf_7.txt,439,183666
.\TestInstances\d1\1000_inf_8.txt,454,191702
.\TestInstances\d1\1000_inf_9.txt,454,262839
.\TestInstances\d1\100_24_1.txt,160,66869
.\TestInstances\d1\100_24_10.txt,213,52550
.\TestInstances\d1\100_24_2.txt,162,51507
.\TestInstances\d1\100_24_3.txt,202,41294
.\TestInstances\d1\100_24_4.txt,239,42799
.\TestInstances\d1\100_24_5.txt,95,47513
.\TestInstances\d1\100_24_6.txt,210,52618
.\TestInstances\d1\100_24_7.txt,200,51326
.\TestInstances\d1\100_24_8.txt,235,47677
.\TestInstances\d1\100_24_9.txt,161,56506
.\TestInstances\d1\100_2_1.txt,296,104521
.\TestInstances\d1\100_2_10.txt,244,105983
.\TestInstances\d1\100_2_2.txt,294,140581
.\TestInstances\d1\100_2_3.txt,279,74587
.\TestInstances\d1\100_2_4.txt,280,92799
.\TestInstances\d1\100_2_5.txt,276,85472
.\TestInstances\d1\100_2_6.txt,279,126140
.\TestInstances\d1\100_2_7.txt,281,112258
.\TestInstances\d1\100_2_8.txt,289,97549
.\TestInstances\d1\100_2_9.txt,278,103460
.\TestInstances\d1\100_4_1.txt,311,106449
.\TestInstances\d1\100_4_10.txt,295,68258
.\TestInstances\d1\100_4_2.txt,296,94189
.\TestInstances\d1\100_4_3.txt,245,76146
.\TestInstances\d1\100_4_4.txt,296,104109
.\TestInstances\d1\100_4_5.txt,289,84296
.\TestInstances\d1\100_4_6.txt,299,77541
.\TestInstances\d1\100_4_7.txt,303,100752
.\TestInstances\d1\100_4_8.txt,294,92792
.\TestInstances\d1\100_4_9.txt,274,71505
.\TestInstances\d1\100_8_1.txt,281,154770
.\TestInstances\d1\100_8_10.txt,268,82620
.\TestInstances\d1\100_8_2.txt,248,87752
.\TestInstances\d1\100_8_3.txt,254,61320
.\TestInstances\d1\100_8_4.txt,242,101138
.\TestInstances\d1\100_8_5.txt,252,67401
.\TestInstances\d1\100_8_6.txt,234,101118
.\TestInstances\d1\100_8_7.txt,242,66279
.\TestInstances\d1\100_8_8.txt,247,94884
.\TestInstances\d1\100_8_9.txt,271,84215
.\TestInstances\d1\100_inf_1.txt,148,39865
.\TestInstances\d1\100_inf_10.txt,101,40044
.\TestInstances\d1\100_inf_2.txt,93,40743
.\TestInstances\d1\100_inf_3.txt,160,28405
.\TestInstances\d1\100_inf_4.txt,158,35826
.\TestInstances\d1\100_inf_5.txt,95,29101
.\TestInstances\d1\100_inf_6.txt,92,45536
.\TestInstances\d1\100_inf_7.txt,152,39051
.\TestInstances\d1\100_inf_8.txt,95,47108
.\TestInstances\d1\100_inf_9.txt,99,59122
.\TestInstances\d1\200_24_1.txt,301,88174
.\TestInstances\d1\200_24_10.txt,339,99766
.\TestInstances\d1\200_24_2.txt,298,101562
.\TestInstances\d1\200_24_3.txt,305,87541
.\TestInstances\d1\200_24_4.txt,323,89160
.\TestInstances\d1\200_24_5.txt,278,74548
.\TestInstances\d1\200_24_6.txt,286,102074
.\TestInstances\d1\200_24_7.txt,280,95984
.\TestInstances\d1\200_24_8.txt,314,86009
.\TestInstances\d1\200_24_9.txt,331,80935
.\TestInstances\d1\200_2_1.txt,268,171708
.\TestInstances\d1\200_2_10.txt,323,173461
.\TestInstances\d1\200_2_2.txt,300,247162
.\TestInstances\d1\200_2_3.txt,315,151828
.\TestInstances\d1\200_2_4.txt,307,178767
.\TestInstances\d1\200_2_5.txt,335,194568
.\TestInstances\d1\200_2_6.txt,316,215858
.\TestInstances\d1\200_2_7.txt,304,232752
.\TestInstances\d1\200_2_8.txt,321,182414
.\TestInstances\d1\200_2_9.txt,319,170909
.\TestInstances\d1\200_4_1.txt,281,141175
.\TestInstances\d1\200_4_10.txt,284,126752
.\TestInstances\d1\200_4_2.txt,286,160329
.\TestInstances\d1\200_4_3.txt,273,119879
.\TestInstances\d1\200_4_4.txt,301,151523
.\TestInstances\d1\200_4_5.txt,288,165785
.\TestInstances\d1\200_4_6.txt,304,140758
.\TestInstances\d1\200_4_7.txt,280,172929
.\TestInstances\d1\200_4_8.txt,272,149547
.\TestInstances\d1\200_4_9.txt,270,152517
.\TestInstances\d1\200_8_1.txt,311,222156
.\TestInstances\d1\200_8_10.txt,286,151525
.\TestInstances\d1\200_8_2.txt,315,201935
.\TestInstances\d1\200_8_3.txt,317,142865
.\TestInstances\d1\200_8_4.txt,321,150538
.\TestInstances\d1\200_8_5.txt,292,124446
.\TestInstances\d1\200_8_6.txt,310,182175
.\TestInstances\d1\200_8_7.txt,307,115700
.\TestInstances\d1\200_8_8.txt,340,149605
.\TestInstances\d1\200_8_9.txt,314,148343
.\TestInstances\d1\200_inf_1.txt,244,79802
.\TestInstances\d1\200_inf_10.txt,220,80012
.\TestInstances\d1\200_inf_2.txt,258,53090
.\TestInstances\d1\200_inf_3.txt,282,59847
.\TestInstances\d1\200_inf_4.txt,303,48461
.\TestInstances\d1\200_inf_5.txt,231,57068
.\TestInstances\d1\200_inf_6.txt,222,42810
.\TestInstances\d1\200_inf_7.txt,180,59740
.\TestInstances\d1\200_inf_8.txt,243,68249
.\TestInstances\d1\200_inf_9.txt,221,79334
.\TestInstances\d1\500_24_1.txt,396,242995
.\TestInstances\d1\500_24_10.txt,346,190946
.\TestInstances\d1\500_24_2.txt,353,164943
.\TestInstances\d1\500_24_3.txt,349,157086
.\TestInstances\d1\500_24_4.txt,365,151104
.\TestInstances\d1\500_24_5.txt,340,161708
.\TestInstances\d1\500_24_6.txt,361,243192
.\TestInstances\d1\500_24_7.txt,329,200039
.\TestInstances\d1\500_24_8.txt,354,216031
.\TestInstances\d1\500_24_9.txt,350,179323
.\TestInstances\d1\500_2_1.txt,385,392316
.\TestInstances\d1\500_2_10.txt,335,440783
.\TestInstances\d1\500_2_2.txt,365,456108
.\TestInstances\d1\500_2_3.txt,333,433784
.\TestInstances\d1\500_2_4.txt,359,442146
.\TestInstances\d1\500_2_5.txt,338,498710
.\TestInstances\d1\500_2_6.txt,372,489485
.\TestInstances\d1\500_2_7.txt,334,525476
