filename,duration,totalBusyTime
.\TestInstances\c2\exp2_1600_1600_10_4.txt,1191,16227
.\TestInstances\c2\exp2_1600_1600_10_5.txt,1117,19643
.\TestInstances\c2\exp2_1600_1600_20_1.txt,1160,25339
.\TestInstances\c2\exp2_1600_1600_20_2.txt,1170,25332
.\TestInstances\c2\exp2_1600_1600_20_3.txt,1261,30191
.\TestInstances\c2\exp2_1600_1600_20_4.txt,1167,27533
.\TestInstances\c2\exp2_1600_1600_20_5.txt,1223,27058
.\TestInstances\c2\exp2_1600_1600_5_1.txt,1108,10809
.\TestInstances\c2\exp2_1600_1600_5_2.txt,1070,11804
.\TestInstances\c2\exp2_1600_1600_5_3.txt,1084,11463
.\TestInstances\c2\exp2_1600_1600_5_4.txt,1089,10989
.\TestInstances\c2\exp2_1600_1600_5_5.txt,1168,11548
.\TestInstances\c2\exp2_2000_2000_10_1.txt,1379,21949
.\TestInstances\c2\exp2_2000_2000_10_2.txt,1385,19670
.\TestInstances\c2\exp2_2000_2000_10_3.txt,1372,21848
.\TestInstances\c2\exp2_2000_2000_10_4.txt,1369,20475
.\TestInstances\c2\exp2_2000_2000_10_5.txt,1377,21386
.\TestInstances\c2\exp2_2000_2000_20_1.txt,1456,35149
.\TestInstances\c2\exp2_2000_2000_20_2.txt,1410,36752
.\TestInstances\c2\exp2_2000_2000_20_3.txt,1416,35634
.\TestInstances\c2\exp2_2000_2000_20_4.txt,1436,36562
.\TestInstances\c2\exp2_2000_2000_20_5.txt,1416,33201
.\TestInstances\c2\exp2_2000_2000_5_1.txt,1339,15165
.\TestInstances\c2\exp2_2000_2000_5_2.txt,1336,14721
.\TestInstances\c2\exp2_2000_2000_5_3.txt,1340,14942
.\TestInstances\c2\exp2_2000_2000_5_4.txt,1345,13958
.\TestInstances\c2\exp2_2000_2000_5_5.txt,1345,13667
.\TestInstances\c2\exp2_2400_2400_10_1.txt,1636,28076
.\TestInstances\c2\exp2_2400_2400_10_2.txt,1630,25462
.\TestInstances\c2\exp2_2400_2400_10_3.txt,1624,25923
.\TestInstances\c2\exp2_2400_2400_10_4.txt,1614,25373
.\TestInstances\c2\exp2_2400_2400_10_5.txt,1623,26463
.\TestInstances\c2\exp2_2400_2400_20_1.txt,1727,41100
.\TestInstances\c2\exp2_2400_2400_20_2.txt,1702,39135
.\TestInstances\c2\exp2_2400_2400_20_3.txt,1713,41232
.\TestInstances\c2\exp2_2400_2400_20_4.txt,1677,40838
.\TestInstances\c2\exp2_2400_2400_20_5.txt,1655,40743
.\TestInstances\c2\exp2_2400_2400_5_1.txt,1598,17415
.\TestInstances\c2\exp2_2400_2400_5_2.txt,1620,18595
.\TestInstances\c2\exp2_2400_2400_5_3.txt,1610,17760
.\TestInstances\c2\exp2_2400_2400_5_4.txt,1598,18408
.\TestInstances\c2\exp2_2400_2400_5_5.txt,1585,19065
.\TestInstances\c2\exp2_800_800_10_1.txt,599,7842
.\TestInstances\c2\exp2_800_800_10_2.txt,633,8335
.\TestInstances\c2\exp2_800_800_10_3.txt,591,7694
.\TestInstances\c2\exp2_800_800_10_4.txt,610,7974
.\TestInstances\c2\exp2_800_800_10_5.txt,599,8810
.\TestInstances\c2\exp2_800_800_20_1.txt,643,14341
.\TestInstances\c2\exp2_800_800_20_2.txt,653,13167
.\TestInstances\c2\exp2_800_800_20_3.txt,643,13975
.\TestInstances\c2\exp2_800_800_20_4.txt,676,13847
.\TestInstances\c2\exp2_800_800_20_5.txt,681,13135
.\TestInstances\c2\exp2_800_800_5_1.txt,581,5290
.\TestInstances\c2\exp2_800_800_5_2.txt,592,5431
.\TestInstances\c2\exp2_800_800_5_3.txt,602,4740
.\TestInstances\c2\exp2_800_800_5_4.txt,539,5562
.\TestInstances\c2\exp2_800_800_5_5.txt,565,5052
.\TestInstances\c3\exp2_1000_1000_40_1.txt,851,28226
.\TestInstances\c3\exp2_1000_1000_40_2.txt,873,27977
.\TestInstances\c3\exp2_1000_1000_40_3.txt,858,28778
.\TestInstances\c3\exp2_1000_1000_40_4.txt,859,28304
.\TestInstances\c3\exp2_1000_1000_40_5.txt,908,27770
.\TestInstances\c3\exp2_1000_1000_80_1.txt,1013,51909
.\TestInstances\c3\exp2_1000_1000_80_2.txt,1073,54239
.\TestInstances\c3\exp2_1000_1000_80_3.txt,1075,52891
.\TestInstances\c3\exp2_1000_1000_80_4.txt,1042,49127
.\TestInstances\c3\exp2_1000_1000_80_5.txt,1059,52332
.\TestInstances\c3\exp2_800_800_40_1.txt,744,20952
.\TestInstances\c3\exp2_800_800_40_2.txt,717,22233
.\TestInstances\c3\exp2_800_800_40_3.txt,726,22146
.\TestInstances\c3\exp2_800_800_40_4.txt,744,22625
.\TestInstances\c3\exp2_800_800_40_5.txt,724,21477
.\TestInstances\c3\exp2_800_800_80_1.txt,904,43331
.\TestInstances\c3\exp2_800_800_80_2.txt,892,41437
.\TestInstances\c3\exp2_800_800_80_3.txt,908,41633
.\TestInstances\c3\exp2_800_800_80_4.txt,922,45165
.\TestInstances\c3\exp2_800_800_80_5.txt,868,40987
.\TestInstances\c3\exp2_900_900_40_1.txt,809,26740
.\TestInstances\c3\exp2_900_900_40_2.txt,831,25096
.\TestInstances\c3\exp2_900_900_40_3.txt,781,26318
.\TestInstances\c3\exp2_900_900_40_4.txt,807,25280
.\TestInstances\c3\exp2_900_900_40_5.txt,802,24741
.\TestInstances\c3\exp2_900_900_80_1.txt,921,46151
.\TestInstances\c3\exp2_900_900_80_2.txt,985,45672
.\TestInstances\c3\exp2_900_900_80_3.txt,935,45251
.\TestInstances\c3\exp2_900_900_80_4.txt,915,46501
.\TestInstances\c3\exp2_900_900_80_5.txt,977,46694
.\TestInstances\d1\1000_24_1.txt,871,508230
.\TestInstances\d1\1000_24_10.txt,872,357911
.\TestInstances\d1\1000_24_2.txt,834,348413
.\TestInstances\d1\1000_24_3.txt,847,338688
.\TestInstances\d1\1000_24_4.txt,915,373338
.\TestInstances\d1\1000_24_5.txt,882,350010
.\TestInstances\d1\1000_24_6.txt,895,445391
.\TestInstances\d1\1000_24_7.txt,872,367062
.\TestInstances\d1\1000_24_8.txt,843,387488
.\TestInstances\d1\1000_24_9.txt,827,449278
.\TestInstances\d1\1000_2_1.txt,1120,883301
.\TestInstances\d1\1000_2_10.txt,1033,886997
.\TestInstances\d1\1000_2_2.txt,1038,908939
.\TestInstances\d1\1000_2_3.txt,1013,897934
.\TestInstances\d1\1000_2_4.txt,1076,878915
.\TestInstances\d1\1000_2_5.txt,1028,903275
.\TestInstances\d1\1000_2_6.txt,1090,894649
.\TestInstances\d1\1000_2_7.txt,1039,963635
.\TestInstances\d1\1000_2_8.txt,1073,889891
.\TestInstances\d1\1000_2_9.txt,1052,846481
.\TestInstances\d1\1000_4_1.txt,1110,688139
.\TestInstances\d1\1000_4_10.txt,1091,690443
.\TestInstances\d1\1000_4_2.txt,1101,724332
.\TestInstances\d1\1000_4_3.txt,1143,619992
.\TestInstances\d1\1000_4_4.txt,1135,741426
.\TestInstances\d1\1000_4_5.txt,1110,669496
.\TestInstances\d1\1000_4_6.txt,1238,627860
.\TestInstances\d1\1000_4_7.txt,1125,796668
.\TestInstances\d1\1000_4_8.txt,1107,643127
.\TestInstances\d1\1000_4_9.txt,1126,583697
.\TestInstances\d1\1000_8_1.txt,1080,835677
.\TestInstances\d1\1000_8_10.txt,1016,819570
.\TestInstances\d1\1000_8_2.txt,1003,721960
.\TestInstances\d1\1000_8_3.txt,1077,634792
.\TestInstances\d1\1000_8_4.txt,1023,643906
.\TestInstances\d1\1000_8_5.txt,1038,665107
.\TestInstances\d1\1000_8_6.txt,1002,682666
.\TestInstances\d1\1000_8_7.txt,1012,714668
.\TestInstances\d1\1000_8_8.txt,942,796043
.\TestInstances\d1\1000_8_9.txt,988,698200
.\TestInstances\d1\1000_inf_1.txt,818,222810
.\TestInstances\d1\1000_inf_10.txt,774,229444
.\TestInstances\d1\1000_inf_2.txt,800,186531
.\TestInstances\d1\1000_inf_3.txt,800,163980
.\TestInstances\d1\1000_inf_4.txt,798,218012
.\TestInstances\d1\1000_inf_5.txt,781,194244
.\TestInstances\d1\1000_inf_6.txt,788,205190
.\TestInstances\d1\1000_inf_7.txt,731,183968
.\TestInstances\d1\1000_inf_8.txt,802,191717
.\TestInstances\d1\1000_inf_9.txt,767,282522
.\TestInstances\d1\100_24_1.txt,127,66412
.\TestInstances\d1\100_24_10.txt,98,51045
.\TestInstances\d1\100_24_2.txt,82,51507
.\TestInstances\d1\100_24_3.txt,84,41343
.\TestInstances\d1\100_24_4.txt,103,42799
.\TestInstances\d1\100_24_5.txt,81,47513
.\TestInstances\d1\100_24_6.txt,86,52650
.\TestInstances\d1\100_24_7.txt,82,57935
.\TestInstances\d1\100_24_8.txt,112,48026
.\TestInstances\d1\100_24_9.txt,84,56506
.\TestInstances\d1\100_2_1.txt,142,104768
.\TestInstances\d1\100_2_10.txt,111,106289
.\TestInstances\d1\100_2_2.txt,113,141556
.\TestInstances\d1\100_2_3.txt,130,84885
.\TestInstances\d1\100_2_4.txt,124,92945
.\TestInstances\d1\100_2_5.txt,129,88522
.\TestInstances\d1\100_2_6.txt,148,126175
.\TestInstances\d1\100_2_7.txt,118,112258
.\TestInstances\d1\100_2_8.txt,124,103202
.\TestInstances\d1\100_2_9.txt,123,103537
.\TestInstances\d1\100_4_1.txt,145,107523
.\TestInstances\d1\100_4_10.txt,159,65695
.\TestInstances\d1\100_4_2.txt,121,94480
.\TestInstances\d1\100_4_3.txt,112,78889
.\TestInstances\d1\100_4_4.txt,176,104109
.\TestInstances\d1\100_4_5.txt,147,84399
.\TestInstances\d1\100_4_6.txt,187,77887
.\TestInstances\d1\100_4_7.txt,126,101124
.\TestInstances\d1\100_4_8.txt,133,93322
.\TestInstances\d1\100_4_9.txt,142,71855
.\TestInstances\d1\100_8_1.txt,120,161273
.\TestInstances\d1\100_8_10.txt,105,101406
.\TestInstances\d1\100_8_2.txt,102,87752
.\TestInstances\d1\100_8_3.txt,124,61082
.\TestInstances\d1\100_8_4.txt,151,101138
.\TestInstances\d1\100_8_5.txt,130,73294
.\TestInstances\d1\100_8_6.txt,105,101118
.\TestInstances\d1\100_8_7.txt,96,67953
.\TestInstances\d1\100_8_8.txt,154,83898
.\TestInstances\d1\100_8_9.txt,152,66360
.\TestInstances\d1\100_inf_1.txt,104,39865
.\TestInstances\d1\100_inf_10.txt,100,40044
.\TestInstances\d1\100_inf_2.txt,88,31664
.\TestInstances\d1\100_inf_3.txt,95,28405
.\TestInstances\d1\100_inf_4.txt,81,35927
.\TestInstances\d1\100_inf_5.txt,80,38918
.\TestInstances\d1\100_inf_6.txt,83,45536
.\TestInstances\d1\100_inf_7.txt,87,39647
.\TestInstances\d1\100_inf_8.txt,92,47108
.\TestInstances\d1\100_inf_9.txt,117,59122
.\TestInstances\d1\200_24_1.txt,208,88416
.\TestInstances\d1\200_24_10.txt,196,117405
.\TestInstances\d1\200_24_2.txt,194,101626
.\TestInstances\d1\200_24_3.txt,190,87572
.\TestInstances\d1\200_24_4.txt,205,89397
.\TestInstances\d1\200_24_5.txt,203,76138
.\TestInstances\d1\200_24_6.txt,184,121032
.\TestInstances\d1\200_24_7.txt,210,98249
.\TestInstances\d1\200_24_8.txt,181,87522
.\TestInstances\d1\200_24_9.txt,190,87275
.\TestInstances\d1\200_2_1.txt,242,185707
.\TestInstances\d1\200_2_10.txt,210,173626
.\TestInstances\d1\200_2_2.txt,221,247967
.\TestInstances\d1\200_2_3.txt,229,153777
.\TestInstances\d1\200_2_4.txt,229,179025
.\TestInstances\d1\200_2_5.txt,231,184352
.\TestInstances\d1\200_2_6.txt,250,217409
.\TestInstances\d1\200_2_7.txt,211,233264
.\TestInstances\d1\200_2_8.txt,230,182566
.\TestInstances\d1\200_2_9.txt,210,177958
.\TestInstances\d1\200_4_1.txt,260,141843
.\TestInstances\d1\200_4_10.txt,295,127143
.\TestInstances\d1\200_4_2.txt,269,165320
.\TestInstances\d1\200_4_3.txt,252,119885
.\TestInstances\d1\200_4_4.txt,272,151523
.\TestInstances\d1\200_4_5.txt,272,166073
.\TestInstances\d1\200_4_6.txt,280,140758
.\TestInstances\d1\200_4_7.txt,244,173682
.\TestInstances\d1\200_4_8.txt,256,150186
.\TestInstances\d1\200_4_9.txt,247,140341
.\TestInstances\d1\200_8_1.txt,215,230315
.\TestInstances\d1\200_8_10.txt,239,183961
.\TestInstances\d1\200_8_2.txt,193,202107
.\TestInstances\d1\200_8_3.txt,242,143140
.\TestInstances\d1\200_8_4.txt,216,150538
.\TestInstances\d1\200_8_5.txt,225,124457
.\TestInstances\d1\200_8_6.txt,194,202096
.\TestInstances\d1\200_8_7.txt,213,116816
.\TestInstances\d1\200_8_8.txt,232,162980
.\TestInstances\d1\200_8_9.txt,233,148938
.\TestInstances\d1\200_inf_1.txt,161,79802
.\TestInstances\d1\200_inf_10.txt,194,80012
.\TestInstances\d1\200_inf_2.txt,197,53107
.\TestInstances\d1\200_inf_3.txt,217,59847
.\TestInstances\d1\200_inf_4.txt,169,52428
.\TestInstances\d1\200_inf_5.txt,159,64083
.\TestInstances\d1\200_inf_6.txt,157,46628
.\TestInstances\d1\200_inf_7.txt,189,60239
.\TestInstances\d1\200_inf_8.txt,166,68249
.\TestInstances\d1\200_inf_9.txt,181,79334
.\TestInstances\d1\500_24_1.txt,459,282271
.\TestInstances\d1\500_24_10.txt,457,205258
.\TestInstances\d1\500_24_2.txt,425,164944
.\TestInstances\d1\500_24_3.txt,472,156429
.\TestInstances\d1\500_24_4.txt,461,151309
.\TestInstances\d1\500_24_5.txt,453,175497
.\TestInstances\d1\500_24_6.txt,490,262505
.\TestInstances\d1\500_24_7.txt,435,214258
.\TestInstances\d1\500_24_8.txt,405,216465
.\TestInstances\d1\500_24_9.txt,461,179337
.\TestInstances\d1\500_2_1.txt,600,393423
.\TestInstances\d1\500_2_10.txt,526,441942
.\TestInstances\d1\500_2_2.txt,561,457270
.\TestInstances\d1\500_2_3.txt,510,434626
.\TestInstances\d1\500_2_4.txt,513,444086
