filename,duration,totalBusyTime
.\TestInstances\c2\exp2_800_800_20_1.txt,646,14122
.\TestInstances\c2\exp2_800_800_20_2.txt,629,12893
.\TestInstances\c2\exp2_800_800_20_3.txt,642,13844
.\TestInstances\c2\exp2_800_800_20_4.txt,647,13582
.\TestInstances\c2\exp2_800_800_20_5.txt,655,12905
.\TestInstances\c2\exp2_800_800_5_1.txt,559,5276
.\TestInstances\c2\exp2_800_800_5_2.txt,510,5423
.\TestInstances\c2\exp2_800_800_5_3.txt,565,4724
.\TestInstances\c2\exp2_800_800_5_4.txt,632,5335
.\TestInstances\c2\exp2_800_800_5_5.txt,511,5047
.\TestInstances\c3\exp2_1000_1000_40_1.txt,723,27850
.\TestInstances\c3\exp2_1000_1000_40_2.txt,701,27704
.\TestInstances\c3\exp2_1000_1000_40_3.txt,713,28314
.\TestInstances\c3\exp2_1000_1000_40_4.txt,728,27984
.\TestInstances\c3\exp2_1000_1000_40_5.txt,698,27513
.\TestInstances\c3\exp2_1000_1000_80_1.txt,728,50599
.\TestInstances\c3\exp2_1000_1000_80_2.txt,806,53781
.\TestInstances\c3\exp2_1000_1000_80_3.txt,742,52454
.\TestInstances\c3\exp2_1000_1000_80_4.txt,725,48500
.\TestInstances\c3\exp2_1000_1000_80_5.txt,720,51591
.\TestInstances\c3\exp2_800_800_40_1.txt,692,20392
.\TestInstances\c3\exp2_800_800_40_2.txt,656,21925
.\TestInstances\c3\exp2_800_800_40_3.txt,684,21759
.\TestInstances\c3\exp2_800_800_40_4.txt,684,22372
.\TestInstances\c3\exp2_800_800_40_5.txt,667,21305
.\TestInstances\c3\exp2_800_800_80_1.txt,674,42185
.\TestInstances\c3\exp2_800_800_80_2.txt,668,41077
.\TestInstances\c3\exp2_800_800_80_3.txt,679,40157
.\TestInstances\c3\exp2_800_800_80_4.txt,684,44054
.\TestInstances\c3\exp2_800_800_80_5.txt,706,40042
.\TestInstances\c3\exp2_900_900_40_1.txt,700,26425
.\TestInstances\c3\exp2_900_900_40_2.txt,723,24873
.\TestInstances\c3\exp2_900_900_40_3.txt,691,26094
.\TestInstances\c3\exp2_900_900_40_4.txt,686,24981
.\TestInstances\c3\exp2_900_900_40_5.txt,702,24262
.\TestInstances\c3\exp2_900_900_80_1.txt,702,45311
.\TestInstances\c3\exp2_900_900_80_2.txt,693,44468
.\TestInstances\c3\exp2_900_900_80_3.txt,691,44958
.\TestInstances\c3\exp2_900_900_80_4.txt,688,45324
.\TestInstances\c3\exp2_900_900_80_5.txt,742,46125
.\TestInstances\d1\1000_24_1.txt,736,469322
.\TestInstances\d1\1000_24_10.txt,677,354154
.\TestInstances\d1\1000_24_2.txt,765,336935
.\TestInstances\d1\1000_24_3.txt,745,338658
.\TestInstances\d1\1000_24_4.txt,785,354705
.\TestInstances\d1\1000_24_5.txt,729,321558
.\TestInstances\d1\1000_24_6.txt,741,386658
.\TestInstances\d1\1000_24_7.txt,695,361726
.\TestInstances\d1\1000_24_8.txt,716,368150
.\TestInstances\d1\1000_24_9.txt,764,391081
.\TestInstances\d1\1000_2_1.txt,776,881070
.\TestInstances\d1\1000_2_10.txt,766,881458
.\TestInstances\d1\1000_2_2.txt,754,906723
.\TestInstances\d1\1000_2_3.txt,777,895624
.\TestInstances\d1\1000_2_4.txt,772,871540
.\TestInstances\d1\1000_2_5.txt,775,900372
.\TestInstances\d1\1000_2_6.txt,788,892640
.\TestInstances\d1\1000_2_7.txt,785,962805
.\TestInstances\d1\1000_2_8.txt,773,888177
.\TestInstances\d1\1000_2_9.txt,786,843099
.\TestInstances\d1\1000_4_1.txt,852,684255
.\TestInstances\d1\1000_4_10.txt,786,689839
.\TestInstances\d1\1000_4_2.txt,810,723873
.\TestInstances\d1\1000_4_3.txt,794,616269
.\TestInstances\d1\1000_4_4.txt,821,741030
.\TestInstances\d1\1000_4_5.txt,826,668348
.\TestInstances\d1\1000_4_6.txt,829,627096
.\TestInstances\d1\1000_4_7.txt,847,781953
.\TestInstances\d1\1000_4_8.txt,834,639214
.\TestInstances\d1\1000_4_9.txt,813,582894
.\TestInstances\d1\1000_8_1.txt,806,791267
.\TestInstances\d1\1000_8_10.txt,764,704785
.\TestInstances\d1\1000_8_2.txt,725,708372
.\TestInstances\d1\1000_8_3.txt,761,599578
.\TestInstances\d1\1000_8_4.txt,775,625804
.\TestInstances\d1\1000_8_5.txt,823,619440
.\TestInstances\d1\1000_8_6.txt,839,618619
.\TestInstances\d1\1000_8_7.txt,766,623687
.\TestInstances\d1\1000_8_8.txt,774,776007
.\TestInstances\d1\1000_8_9.txt,754,696899
.\TestInstances\d1\1000_inf_1.txt,768,215137
.\TestInstances\d1\1000_inf_10.txt,771,203538
.\TestInstances\d1\1000_inf_2.txt,802,186309
.\TestInstances\d1\1000_inf_3.txt,858,163949
.\TestInstances\d1\1000_inf_4.txt,824,218012
.\TestInstances\d1\1000_inf_5.txt,749,186608
.\TestInstances\d1\1000_inf_6.txt,760,205190
.\TestInstances\d1\1000_inf_7.txt,757,182224
.\TestInstances\d1\1000_inf_8.txt,768,191672
.\TestInstances\d1\1000_inf_9.txt,772,262797
.\TestInstances\d1\100_24_1.txt,168,66869
.\TestInstances\d1\100_24_10.txt,211,52550
.\TestInstances\d1\100_24_2.txt,167,51507
.\TestInstances\d1\100_24_3.txt,200,41273
.\TestInstances\d1\100_24_4.txt,266,42799
.\TestInstances\d1\100_24_5.txt,97,47513
.\TestInstances\d1\100_24_6.txt,216,52618
.\TestInstances\d1\100_24_7.txt,167,52666
.\TestInstances\d1\100_24_8.txt,310,47825
.\TestInstances\d1\100_24_9.txt,161,56506
.\TestInstances\d1\100_2_1.txt,529,104300
.\TestInstances\d1\100_2_10.txt,308,105983
.\TestInstances\d1\100_2_2.txt,441,140982
.\TestInstances\d1\100_2_3.txt,452,73816
.\TestInstances\d1\100_2_4.txt,403,92799
.\TestInstances\d1\100_2_5.txt,371,86581
.\TestInstances\d1\100_2_6.txt,404,126175
.\TestInstances\d1\100_2_7.txt,438,112258
.\TestInstances\d1\100_2_8.txt,432,97617
.\TestInstances\d1\100_2_9.txt,445,103460
.\TestInstances\d1\100_4_1.txt,535,105705
.\TestInstances\d1\100_4_10.txt,551,68258
.\TestInstances\d1\100_4_2.txt,525,94189
.\TestInstances\d1\100_4_3.txt,318,76152
.\TestInstances\d1\100_4_4.txt,555,104109
.\TestInstances\d1\100_4_5.txt,531,84295
.\TestInstances\d1\100_4_6.txt,553,77219
.\TestInstances\d1\100_4_7.txt,529,100891
.\TestInstances\d1\100_4_8.txt,536,91077
.\TestInstances\d1\100_4_9.txt,447,71505
.\TestInstances\d1\100_8_1.txt,499,141635
.\TestInstances\d1\100_8_10.txt,393,83499
.\TestInstances\d1\100_8_2.txt,321,87752
.\TestInstances\d1\100_8_3.txt,327,61320
.\TestInstances\d1\100_8_4.txt,323,101138
.\TestInstances\d1\100_8_5.txt,324,67401
.\TestInstances\d1\100_8_6.txt,265,101118
.\TestInstances\d1\100_8_7.txt,278,66751
.\TestInstances\d1\100_8_8.txt,322,94884
.\TestInstances\d1\100_8_9.txt,426,83940
.\TestInstances\d1\100_inf_1.txt,147,39865
.\TestInstances\d1\100_inf_10.txt,95,40044
.\TestInstances\d1\100_inf_2.txt,97,40743
.\TestInstances\d1\100_inf_3.txt,162,28405
.\TestInstances\d1\100_inf_4.txt,159,35826
.\TestInstances\d1\100_inf_5.txt,95,29101
.\TestInstances\d1\100_inf_6.txt,94,45536
.\TestInstances\d1\100_inf_7.txt,154,39146
.\TestInstances\d1\100_inf_8.txt,92,47108
.\TestInstances\d1\100_inf_9.txt,96,59122
.\TestInstances\d1\200_24_1.txt,351,88410
.\TestInstances\d1\200_24_10.txt,437,116835
.\TestInstances\d1\200_24_2.txt,420,101506
.\TestInstances\d1\200_24_3.txt,441,87543
.\TestInstances\d1\200_24_4.txt,613,89160
.\TestInstances\d1\200_24_5.txt,303,74548
.\TestInstances\d1\200_24_6.txt,415,101658
.\TestInstances\d1\200_24_7.txt,306,95984
.\TestInstances\d1\200_24_8.txt,560,83776
.\TestInstances\d1\200_24_9.txt,565,87275
.\TestInstances\d1\200_2_1.txt,543,171525
.\TestInstances\d1\200_2_10.txt,623,173401
.\TestInstances\d1\200_2_2.txt,581,247018
.\TestInstances\d1\200_2_3.txt,538,151950
.\TestInstances\d1\200_2_4.txt,578,178988
.\TestInstances\d1\200_2_5.txt,579,194406
.\TestInstances\d1\200_2_6.txt,529,212617
.\TestInstances\d1\200_2_7.txt,526,232503
.\TestInstances\d1\200_2_8.txt,608,182121
.\TestInstances\d1\200_2_9.txt,609,176638
.\TestInstances\d1\200_4_1.txt,547,140754
.\TestInstances\d1\200_4_10.txt,514,126752
.\TestInstances\d1\200_4_2.txt,508,164570
.\TestInstances\d1\200_4_3.txt,528,119879
.\TestInstances\d1\200_4_4.txt,512,151523
.\TestInstances\d1\200_4_5.txt,521,165785
.\TestInstances\d1\200_4_6.txt,531,140758
.\TestInstances\d1\200_4_7.txt,522,172801
.\TestInstances\d1\200_4_8.txt,511,149547
