filename,duration,totalBusyTime
.\TestInstances\c2\exp2_2400_2400_10_5.txt,367,2449
.\TestInstances\c2\exp2_2400_2400_20_1.txt,387,3934
.\TestInstances\c2\exp2_2400_2400_20_2.txt,411,5089
.\TestInstances\c2\exp2_2400_2400_20_3.txt,397,4854
.\TestInstances\c2\exp2_2400_2400_20_4.txt,395,4685
.\TestInstances\c2\exp2_2400_2400_20_5.txt,401,4876
.\TestInstances\c2\exp2_2400_2400_5_1.txt,442,8975
.\TestInstances\c2\exp2_2400_2400_5_2.txt,442,6977
.\TestInstances\c2\exp2_2400_2400_5_3.txt,432,5717
.\TestInstances\c2\exp2_2400_2400_5_4.txt,430,6233
.\TestInstances\c2\exp2_2400_2400_5_5.txt,426,5804
.\TestInstances\c2\exp2_800_800_10_1.txt,138,885
.\TestInstances\c2\exp2_800_800_10_2.txt,129,888
.\TestInstances\c2\exp2_800_800_10_3.txt,124,814
.\TestInstances\c2\exp2_800_800_10_4.txt,127,859
.\TestInstances\c2\exp2_800_800_10_5.txt,122,832
.\TestInstances\c2\exp2_800_800_20_1.txt,153,1170
.\TestInstances\c2\exp2_800_800_20_2.txt,179,1449
.\TestInstances\c2\exp2_800_800_20_3.txt,189,1722
.\TestInstances\c2\exp2_800_800_20_4.txt,164,1145
.\TestInstances\c2\exp2_800_800_20_5.txt,153,1543
.\TestInstances\c2\exp2_800_800_5_1.txt,125,829
.\TestInstances\c2\exp2_800_800_5_2.txt,138,1460
.\TestInstances\c2\exp2_800_800_5_3.txt,149,2155
.\TestInstances\c2\exp2_800_800_5_4.txt,123,815
.\TestInstances\c2\exp2_800_800_5_5.txt,136,1150
.\TestInstances\c3\exp2_1000_1000_40_1.txt,201,2363
.\TestInstances\c3\exp2_1000_1000_40_2.txt,205,2320
.\TestInstances\c3\exp2_1000_1000_40_3.txt,216,2783
.\TestInstances\c3\exp2_1000_1000_40_4.txt,215,2301
.\TestInstances\c3\exp2_1000_1000_40_5.txt,208,2410
.\TestInstances\c3\exp2_1000_1000_80_1.txt,285,4330
.\TestInstances\c3\exp2_1000_1000_80_2.txt,291,4738
.\TestInstances\c3\exp2_1000_1000_80_3.txt,297,4252
.\TestInstances\c3\exp2_1000_1000_80_4.txt,262,3552
.\TestInstances\c3\exp2_1000_1000_80_5.txt,225,3045
.\TestInstances\c3\exp2_800_800_40_1.txt,186,2288
