filename,duration,totalBusyTime
.\TestInstances\c1\exp1_600_600_40_5.txt,436,1685
.\TestInstances\c1\exp1_600_600_5_1.txt,408,609
.\TestInstances\c1\exp1_600_600_5_2.txt,406,620
.\TestInstances\c1\exp1_600_600_5_3.txt,411,620
.\TestInstances\c1\exp1_600_600_5_4.txt,399,662
.\TestInstances\c1\exp1_600_600_5_5.txt,391,624
.\TestInstances\c1\exp1_600_600_80_1.txt,378,2240
.\TestInstances\c1\exp1_600_600_80_2.txt,431,2093
.\TestInstances\c1\exp1_600_600_80_3.txt,411,2447
.\TestInstances\c1\exp1_600_600_80_4.txt,369,2169
.\TestInstances\c1\exp1_600_600_80_5.txt,430,2649
.\TestInstances\c2\exp2_1200_1200_10_1.txt,1335,2258
.\TestInstances\c2\exp2_1200_1200_10_2.txt,1476,1235
.\TestInstances\c2\exp2_1200_1200_10_3.txt,1400,1258
.\TestInstances\c2\exp2_1200_1200_10_4.txt,1402,1218
.\TestInstances\c2\exp2_1200_1200_10_5.txt,1390,1245
.\TestInstances\c2\exp2_1200_1200_20_1.txt,1420,2230
.\TestInstances\c2\exp2_1200_1200_20_2.txt,1435,1512
.\TestInstances\c2\exp2_1200_1200_20_3.txt,1416,2267
.\TestInstances\c2\exp2_1200_1200_20_4.txt,1417,1465
.\TestInstances\c2\exp2_1200_1200_20_5.txt,1381,1655
.\TestInstances\c2\exp2_1200_1200_5_1.txt,1041,3331
.\TestInstances\c2\exp2_1200_1200_5_2.txt,1269,1474
.\TestInstances\c2\exp2_1200_1200_5_3.txt,1091,2755
.\TestInstances\c2\exp2_1200_1200_5_4.txt,1267,1293
.\TestInstances\c2\exp2_1200_1200_5_5.txt,1327,1225
.\TestInstances\c2\exp2_1600_1600_10_1.txt,2331,1739
.\TestInstances\c2\exp2_1600_1600_10_2.txt,2337,1673
.\TestInstances\c2\exp2_1600_1600_10_3.txt,2325,1647
.\TestInstances\c2\exp2_1600_1600_10_4.txt,2295,1656
.\TestInstances\c2\exp2_1600_1600_10_5.txt,2204,2994
.\TestInstances\c2\exp2_1600_1600_20_1.txt,2345,2810
.\TestInstances\c2\exp2_1600_1600_20_2.txt,2332,2368
.\TestInstances\c2\exp2_1600_1600_20_3.txt,2461,2097
.\TestInstances\c2\exp2_1600_1600_20_4.txt,2439,2575
.\TestInstances\c2\exp2_1600_1600_20_5.txt,2451,2611
