filename,duration,totalBusyTime
.\TestInstances\c2\exp2_2000_2000_5_3.txt,459,14388
.\TestInstances\c2\exp2_2000_2000_5_4.txt,431,13953
.\TestInstances\c2\exp2_2000_2000_5_5.txt,462,13528
.\TestInstances\c2\exp2_2400_2400_10_1.txt,611,25974
.\TestInstances\c2\exp2_2400_2400_10_2.txt,652,24712
.\TestInstances\c2\exp2_2400_2400_10_3.txt,640,25894
.\TestInstances\c2\exp2_2400_2400_10_4.txt,621,25303
.\TestInstances\c2\exp2_2400_2400_10_5.txt,654,26223
.\TestInstances\c2\exp2_2400_2400_20_1.txt,668,40994
.\TestInstances\c2\exp2_2400_2400_20_2.txt,681,38876
.\TestInstances\c2\exp2_2400_2400_20_3.txt,669,40376
.\TestInstances\c2\exp2_2400_2400_20_4.txt,691,40391
.\TestInstances\c2\exp2_2400_2400_20_5.txt,708,40621
.\TestInstances\c2\exp2_2400_2400_5_1.txt,673,17221
.\TestInstances\c2\exp2_2400_2400_5_2.txt,611,18587
.\TestInstances\c2\exp2_2400_2400_5_3.txt,539,17646
.\TestInstances\c2\exp2_2400_2400_5_4.txt,679,18383
.\TestInstances\c2\exp2_2400_2400_5_5.txt,565,19055
.\TestInstances\c2\exp2_800_800_10_1.txt,272,7396
.\TestInstances\c2\exp2_800_800_10_2.txt,264,8279
.\TestInstances\c2\exp2_800_800_10_3.txt,273,7103
.\TestInstances\c2\exp2_800_800_10_4.txt,262,7590
.\TestInstances\c2\exp2_800_800_10_5.txt,269,8263
.\TestInstances\c2\exp2_800_800_20_1.txt,305,14122
.\TestInstances\c2\exp2_800_800_20_2.txt,288,12893
.\TestInstances\c2\exp2_800_800_20_3.txt,296,13844
.\TestInstances\c2\exp2_800_800_20_4.txt,302,13582
.\TestInstances\c2\exp2_800_800_20_5.txt,307,12905
.\TestInstances\c2\exp2_800_800_5_1.txt,213,5276
.\TestInstances\c2\exp2_800_800_5_2.txt,197,5423
.\TestInstances\c2\exp2_800_800_5_3.txt,221,4724
.\TestInstances\c2\exp2_800_800_5_4.txt,223,5335
.\TestInstances\c2\exp2_800_800_5_5.txt,204,5047
.\TestInstances\c3\exp2_1000_1000_40_1.txt,405,27850
.\TestInstances\c3\exp2_1000_1000_40_2.txt,400,27704
.\TestInstances\c3\exp2_1000_1000_40_3.txt,408,28314
.\TestInstances\c3\exp2_1000_1000_40_4.txt,412,27984
.\TestInstances\c3\exp2_1000_1000_40_5.txt,413,27513
.\TestInstances\c3\exp2_1000_1000_80_1.txt,487,50599
.\TestInstances\c3\exp2_1000_1000_80_2.txt,513,53781
.\TestInstances\c3\exp2_1000_1000_80_3.txt,516,52454
.\TestInstances\c3\exp2_1000_1000_80_4.txt,490,48500
.\TestInstances\c3\exp2_1000_1000_80_5.txt,545,51591
.\TestInstances\c3\exp2_800_800_40_1.txt,352,20392
.\TestInstances\c3\exp2_800_800_40_2.txt,350,21925
.\TestInstances\c3\exp2_800_800_40_3.txt,347,21759
.\TestInstances\c3\exp2_800_800_40_4.txt,352,22372
.\TestInstances\c3\exp2_800_800_40_5.txt,352,21305
.\TestInstances\c3\exp2_800_800_80_1.txt,419,42185
.\TestInstances\c3\exp2_800_800_80_2.txt,422,41077
.\TestInstances\c3\exp2_800_800_80_3.txt,416,40157
.\TestInstances\c3\exp2_800_800_80_4.txt,441,44054
.\TestInstances\c3\exp2_800_800_80_5.txt,420,40042
.\TestInstances\c3\exp2_900_900_40_1.txt,371,26425
.\TestInstances\c3\exp2_900_900_40_2.txt,384,24873
.\TestInstances\c3\exp2_900_900_40_3.txt,381,26094
.\TestInstances\c3\exp2_900_900_40_4.txt,378,24981
.\TestInstances\c3\exp2_900_900_40_5.txt,378,24262
.\TestInstances\c3\exp2_900_900_80_1.txt,462,45311
.\TestInstances\c3\exp2_900_900_80_2.txt,450,44468
.\TestInstances\c3\exp2_900_900_80_3.txt,467,44958
.\TestInstances\c3\exp2_900_900_80_4.txt,478,45324
.\TestInstances\c3\exp2_900_900_80_5.txt,479,46125
.\TestInstances\d1\1000_24_1.txt,367,469322
.\TestInstances\d1\1000_24_10.txt,380,354154
.\TestInstances\d1\1000_24_2.txt,383,336935
.\TestInstances\d1\1000_24_3.txt,379,338658
.\TestInstances\d1\1000_24_4.txt,399,354705
.\TestInstances\d1\1000_24_5.txt,388,321558
.\TestInstances\d1\1000_24_6.txt,375,386658
.\TestInstances\d1\1000_24_7.txt,379,361726
.\TestInstances\d1\1000_24_8.txt,374,368150
.\TestInstances\d1\1000_24_9.txt,372,391081
.\TestInstances\d1\1000_2_1.txt,467,881070
.\TestInstances\d1\1000_2_10.txt,433,881458
.\TestInstances\d1\1000_2_2.txt,447,906723
.\TestInstances\d1\1000_2_3.txt,433,895624
.\TestInstances\d1\1000_2_4.txt,457,871540
.\TestInstances\d1\1000_2_5.txt,436,900372
.\TestInstances\d1\1000_2_6.txt,446,892640
.\TestInstances\d1\1000_2_7.txt,442,962805
.\TestInstances\d1\1000_2_8.txt,456,888177
.\TestInstances\d1\1000_2_9.txt,450,843099
.\TestInstances\d1\1000_4_1.txt,473,684255
.\TestInstances\d1\1000_4_10.txt,458,689839
.\TestInstances\d1\1000_4_2.txt,468,723873
.\TestInstances\d1\1000_4_3.txt,485,616269
.\TestInstances\d1\1000_4_4.txt,473,741030
.\TestInstances\d1\1000_4_5.txt,467,668348
.\TestInstances\d1\1000_4_6.txt,502,627096
.\TestInstances\d1\1000_4_7.txt,476,781953
.\TestInstances\d1\1000_4_8.txt,471,639214
.\TestInstances\d1\1000_4_9.txt,465,582894
.\TestInstances\d1\1000_8_1.txt,438,791267
.\TestInstances\d1\1000_8_10.txt,471,704785
.\TestInstances\d1\1000_8_2.txt,444,708372
.\TestInstances\d1\1000_8_3.txt,452,599578
.\TestInstances\d1\1000_8_4.txt,440,625804
.\TestInstances\d1\1000_8_5.txt,437,619440
.\TestInstances\d1\1000_8_6.txt,452,618619
.\TestInstances\d1\1000_8_7.txt,421,623687
